【shimamoカバー】『あなたのキスを数えましょう／小柳ゆき』 🎙🎙🎙	shimamoカバー	None	あなたのキスを数えましょう	小柳ゆき	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『Only Human／K（ドラマ「1リットルの涙」主題歌）』 🎙🎙🎙	shimamoカバー	None	Only Human	K	ドラマ	1リットルの涙	主題歌	None	 🎙🎙🎙
【shimamoカバー】『ベイビー・アイラブユー／TEE』 🎙🎙🎙	shimamoカバー	None	ベイビー・アイラブユー	TEE	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『サザエさん／宇野ゆう子（アニメ「サザエさん」OP）』 🎙🎙🎙	shimamoカバー	None	サザエさん	宇野ゆう子	アニメ	サザエさん	OP	None	 🎙🎙🎙
【shimamoカバー】『サザエさん一家／宇野ゆう子（アニメ「サザエさん」ED）』 🎙🎙🎙	shimamoカバー	None	サザエさん一家	宇野ゆう子	アニメ	サザエさん	ED	None	 🎙🎙🎙
【shimamoカバー】『もしもピアノが弾けたなら／西田敏行』 🎙🎙🎙	shimamoカバー	None	もしもピアノが弾けたなら	西田敏行	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『もののけ姫／米良美一（スタジオジブリ映画「もののけ姫」主題歌）』 🎙🎙🎙	shimamoカバー	None	もののけ姫	米良美一	スタジオジブリ映画	もののけ姫	主題歌	None	 🎙🎙🎙
【shimamoカバー】『平行線／さユり』 🎙🎙🎙	shimamoカバー	None	平行線	さユり	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『やっぱ好きやねん／やしきたかじん』 🎙🎙🎙	shimamoカバー	None	やっぱ好きやねん	やしきたかじん	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『LOVE 2000／hitomi』 🎙🎙🎙	shimamoカバー	None	LOVE 2000	hitomi	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『青春アミーゴ／修二と彰（ドラマ「野ブタ。をプロデュース」主題歌）』 🎙🎙🎙	shimamoカバー	None	青春アミーゴ	修二と彰	ドラマ	野ブタ。をプロデュース	主題歌	None	 🎙🎙🎙
【shimamoカバー】『おジャ魔女カーニバル!!／MAHO堂（アニメ「おジャ魔女どれみ」OP）』 🎙🎙🎙	shimamoカバー	None	おジャ魔女カーニバル!!	MAHO堂	アニメ	おジャ魔女どれみ	OP	None	 🎙🎙🎙
【shimamoカバー】『嘘／シド（アニメ「鋼の錬金術師 FULLMETAL ALCHEMIST」ED）』 🎙🎙🎙	shimamoカバー	None	嘘	シド	アニメ	鋼の錬金術師 FULLMETAL ALCHEMIST	ED	None	 🎙🎙🎙
【shimamoカバー】『Runner／爆風スランプ』 🎙🎙🎙	shimamoカバー	None	Runner	爆風スランプ	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『木綿のハンカチーフ／太田裕美』 🎙🎙🎙	shimamoカバー	None	木綿のハンカチーフ	太田裕美	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ズッコケ男道／関ジャニ∞』 🎙🎙🎙	shimamoカバー	None	ズッコケ男道	関ジャニ∞	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『星間飛行／ランカ・リー(中島愛)（アニメ「マクロスF」挿入歌）』 🎙🎙🎙	shimamoカバー	None	星間飛行	ランカ・リー(中島愛)	アニメ	マクロスF	挿入歌	None	 🎙🎙🎙
【shimamoカバー】『あぁ～！水素の音ォ～！！／ゆゆうた』 🎙🎙🎙	shimamoカバー	None	あぁ～！水素の音ォ～！！	ゆゆうた	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『ようかい体操第一／Dream5』 🎙🎙🎙	shimamoカバー	None	ようかい体操第一	Dream5	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『切手のないおくりもの／財津和夫』 🎙🎙🎙	shimamoカバー	None	切手のないおくりもの	財津和夫	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『森のくまさん（童謡）』 🎙🎙🎙	shimamoカバー	None	森のくまさん	None	None	None	None	童謡	 🎙🎙🎙
【shimamoカバー】『ひょっこりひょうたん島』 🎙🎙🎙	shimamoカバー	None	ひょっこりひょうたん島	None	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『いすゞのトラック』 🎙🎙🎙	shimamoカバー	None	いすゞのトラック	None	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『君が代』 🎙🎙🎙	shimamoカバー	None	君が代	None	None	None	None	None	 🎙🎙🎙
【shimamoカバー】『COSMOS（合唱曲）』 🎙🎙🎙	shimamoカバー	None	COSMOS	None	None	None	None	合唱曲	 🎙🎙🎙
【shimamoカバー】『ひょっこりはん』 🎙🎙🎙	shimamoカバー	None	ひょっこりはん	None	None	None	None	None	 🎙🎙🎙
